Id,AnlagenbetreiberId,AnlagenbetreiberMaStRNummer,AnlagenbetreiberName,BetriebsStatusId,BetriebsStatusName,DatumLetzteAktualisierung,EinheitMeldeDatum,EinheitName,InbetriebnahmeDatum,MaStRNummer,PersonenArtId,Typ,Ort,Plz,AnzahlSolarModule,Bruttoleistung,EnergietraegerName,Flurstueck,IsAnonymisiert,IsPilotwindanlage,LokationId,Nettonennleistung
9318685,5926508,ABR996823245820,,35,In Betrieb,2025-01-13,2025-01-13,,2025-01-13,SEE964980638311,518,1,Münster,48153,30,13.2,Solare Strahlungsenergie,,True,,8480274,12.0
9320661,5927687,ABR991163375954,,35,In Betrieb,2025-01-13,2025-01-13,,2024-08-21,SEE923862393007,518,1,Münster,48155,43,16.985,Solare Strahlungsenergie,,True,,8481609,14.0
9314893,5924513,ABR945555682878,,35,In Betrieb,2025-01-12,2025-01-12,,2024-04-09,SEE969871355544,518,1,Münster,48147,43,17.2,Solare Strahlungsenergie,,True,,8477636,17.0
9314912,5924527,ABR932364974706,,35,In Betrieb,2025-01-12,2025-01-12,,2025-01-03,SEE983831936819,518,1,Münster,48145,2,1.17,Solare Strahlungsenergie,,True,,8477651,0.8
9315780,5925055,ABR956931421141,,35,In Betrieb,2025-01-12,2025-01-12,,2025-01-12,SEE914649690679,518,1,Münster,48157,2,0.89,Solare Strahlungsenergie,,True,,8478272,0.8
9312992,5923384,ABR926470484723,,35,In Betrieb,2025-01-11,2025-01-11,,2024-11-01,SEE971630356396,518,1,Münster,48147,2,0.8,Solare Strahlungsenergie,,True,,8476280,0.8
9313846,5923905,ABR916142623185,,35,In Betrieb,2025-01-11,2025-01-11,,2024-12-18,SEE957340767509,518,1,Münster,48161,31,13.64,Solare Strahlungsenergie,,True,,8476898,12.0
9045760,1901548,ABR913638825832,,35,In Betrieb,2025-01-10,2025-01-10,,2024-11-20,SEE917187858310,517,1,Münster,48155,165,75.075,Solare Strahlungsenergie,,False,,8474856,75.0
9309829,5921724,ABR932070295904,,35,In Betrieb,2025-01-10,2025-01-10,,2025-01-01,SEE950705804574,518,1,Münster,48155,1,0.235,Solare Strahlungsenergie,,True,,8474118,0.235
9217518,5874345,ABR931673700358,,35,In Betrieb,2025-01-09,2025-01-09,,2025-01-09,SEE965013710301,517,1,Münster,48157,2040,836.9,Solare Strahlungsenergie,,False,,8471777,660.0
9302768,5918052,ABR930212860195,,35,In Betrieb,2025-01-09,2025-01-09,,2025-01-07,SEE983591026294,518,1,Münster,48161,26,11.44,Solare Strahlungsenergie,,True,,8470861,8.0
9305264,5919380,ABR982547916511,,35,In Betrieb,2025-01-09,2025-01-09,,2024-12-02,SEE960944559777,518,1,Münster,48145,25,10.38,Solare Strahlungsenergie,,True,,8471067,10.0
9306300,4616206,ABR970857046264,,35,In Betrieb,2025-01-09,2025-01-09,,2024-11-27,SEE909482080831,518,1,Münster,48155,32,12.96,Solare Strahlungsenergie,,True,,8471717,10.0
9307177,5494134,ABR959704989664,,35,In Betrieb,2025-01-09,2025-01-09,,2024-12-16,SEE999712810734,518,1,Münster,48155,17,7.735,Solare Strahlungsenergie,,True,,8472304,7.735
9307412,5920460,ABR995332165063,,35,In Betrieb,2025-01-09,2025-01-09,,2025-01-09,SEE916199902967,518,1,Münster,48157,2,0.9,Solare Strahlungsenergie,,True,,8472469,0.8
9307541,5920507,ABR930924820685,,35,In Betrieb,2025-01-09,2025-01-09,,2025-01-07,SEE944135502421,518,1,Münster,48163,16,6.64,Solare Strahlungsenergie,,True,,8472576,5.5
9307636,5920532,ABR956686372965,,35,In Betrieb,2025-01-09,2025-01-09,,2024-12-17,SEE991741838918,518,1,Münster,48165,38,16.34,Solare Strahlungsenergie,,True,,8472627,14.2
9307641,5920566,ABR947809409583,,35,In Betrieb,2025-01-09,2025-01-09,,2025-01-07,SEE968423775540,518,1,Münster,48147,16,6.64,Solare Strahlungsenergie,,True,,8472695,5.5
9247874,5889228,ABR958655738963,,35,In Betrieb,2025-01-08,2025-01-08,,2025-01-08,SEE977543117772,518,1,Münster,48167,43,19.35,Solare Strahlungsenergie,,True,,8468737,17.0
9301070,5917069,ABR917018607049,,35,In Betrieb,2025-01-08,2025-01-08,,2024-12-18,SEE928262723782,518,1,Münster,48163,44,19.36,Solare Strahlungsenergie,,True,,8468143,16.0
9301116,5917157,ABR952662535508,,35,In Betrieb,2025-01-08,2025-01-08,,2025-01-08,SEE942464151815,518,1,Münster,48165,2,0.8,Solare Strahlungsenergie,,True,,8468169,0.8
9302048,5917673,ABR932550551292,,35,In Betrieb,2025-01-08,2025-01-08,,2024-11-11,SEE913487547558,518,1,Münster,48149,24,10.44,Solare Strahlungsenergie,,True,,8468844,10.0
9302283,3004644,ABR979283483162,,35,In Betrieb,2025-01-08,2025-01-08,,2024-11-12,SEE912587997911,517,1,Münster,48153,6,2.7,Solare Strahlungsenergie,,True,,8469012,2.7
9302636,5917940,ABR977295099227,,35,In Betrieb,2025-01-08,2025-01-08,,2024-11-07,SEE971442586226,517,1,Münster,48151,66,28.38,Solare Strahlungsenergie,,True,,8469400,25.0
9304532,3732005,ABR985636489293,,35,In Betrieb,2025-01-08,2025-01-08,,2024-03-20,SEE929705853103,518,1,Münster,48151,2,0.8,Solare Strahlungsenergie,,True,,8470556,0.6
9217302,5874269,ABR923288233314,,35,In Betrieb,2025-01-07,2025-01-07,,2024-12-17,SEE994094788756,518,1,Münster,48161,27,11.88,Solare Strahlungsenergie,,True,,8464775,10.0
9296002,5914522,ABR973020041936,,35,In Betrieb,2025-01-07,2025-01-07,,2024-12-20,SEE989203469725,518,1,Münster,48163,58,24.94,Solare Strahlungsenergie,,True,,8464709,20.0
9296272,5914631,ABR900636570413,,31,In Planung,2025-01-07,2025-01-07,,,SEE955399474270,518,1,Münster,48147,34,15.3,Solare Strahlungsenergie,,True,,,15.0
9296500,5914737,ABR959173638544,,35,In Betrieb,2025-01-27,2025-01-07,,2024-12-20,SEE946029971139,518,1,Münster,48147,20,9.0,Solare Strahlungsenergie,,True,,8465082,8.0
9296821,5873383,ABR957016113470,,31,In Planung,2025-01-07,2025-01-07,,,SEE900709982433,518,1,Münster,48159,20,9.1,Solare Strahlungsenergie,,True,,,9.1
9298190,5915570,ABR946164064062,,35,In Betrieb,2025-01-07,2025-01-07,,2024-03-19,SEE988526446611,518,1,Münster,48163,24,10.32,Solare Strahlungsenergie,,True,,8466199,10.0
9298591,5915837,ABR906478175113,,35,In Betrieb,2025-01-07,2025-01-07,,2024-12-04,SEE940264405565,518,1,Münster,48161,10,4.05,Solare Strahlungsenergie,,True,,8466464,4.05
9292824,5912811,ABR983315065011,,35,In Betrieb,2025-01-06,2025-01-06,,2024-11-04,SEE995576265970,518,1,Münster,48159,21,9.45,Solare Strahlungsenergie,,True,,8462472,8.0
9293219,5912990,ABR962778424078,,35,In Betrieb,2025-01-06,2025-01-06,,2024-12-20,SEE920025820875,518,1,Münster,48161,16,7.28,Solare Strahlungsenergie,,True,,8462741,7.28
9293340,5876444,ABR964648045345,,35,In Betrieb,2025-01-06,2025-01-06,,2024-02-16,SEE945299600862,518,1,Münster,48163,20,8.1,Solare Strahlungsenergie,,True,,8462835,8.1
9293355,5913080,ABR945012626568,,35,In Betrieb,2025-01-06,2025-01-06,,2025-01-06,SEE943196557890,518,1,Münster,48167,13,5.72,Solare Strahlungsenergie,,True,,8462844,5.72
9293471,4269871,ABR979814499310,,35,In Betrieb,2025-01-06,2025-01-06,,2025-01-03,SEE990655906430,518,1,Münster,48151,2,0.8,Solare Strahlungsenergie,,True,,8462918,0.8
9294755,5913832,ABR941002056261,,35,In Betrieb,2025-01-07,2025-01-06,,2025-01-03,SEE947002482413,518,1,Münster,48167,4,2.0,Solare Strahlungsenergie,,True,,8463820,0.8
9295280,5914128,ABR951733331926,,35,In Betrieb,2025-01-06,2025-01-06,,2024-12-29,SEE905987707907,518,1,Münster,48155,22,9.68,Solare Strahlungsenergie,,True,,8464191,9.68
9290970,5911697,ABR988170393576,,35,In Betrieb,2025-01-06,2025-01-05,,2024-10-23,SEE943741491136,518,1,Münster,48149,2,0.89,Solare Strahlungsenergie,,True,,8461152,0.8
9290182,5911208,ABR927286543598,,35,In Betrieb,2025-01-04,2025-01-04,,2024-12-14,SEE910112867326,518,1,Münster,48163,1,0.445,Solare Strahlungsenergie,,True,,8460600,0.4
9288616,5910286,ABR978594801078,,35,In Betrieb,2025-01-04,2025-01-03,,2025-01-03,SEE914497842398,518,1,Münster,48161,2,0.84,Solare Strahlungsenergie,,True,,8459539,0.8
9289382,5910695,ABR976062202686,,35,In Betrieb,2025-01-03,2025-01-03,,2024-06-19,SEE916053945215,518,1,Münster,48157,28,11.6,Solare Strahlungsenergie,,True,,8460062,10.0
9119987,3425172,ABR913488067291,,35,In Betrieb,2025-01-02,2025-01-02,,2025-01-01,SEE961834236716,518,1,Münster,48157,4,1.2,Solare Strahlungsenergie,,True,,8457796,0.6
9284142,5907869,ABR907989827959,,35,In Betrieb,2025-01-02,2025-01-02,,2024-12-13,SEE923249618532,518,1,Münster,48151,4,0.8,Solare Strahlungsenergie,,True,,8456403,0.8
9285184,4887496,ABR972442449085,,35,In Betrieb,2025-01-03,2025-01-02,,2025-01-02,SEE971708713533,518,1,Münster,48167,4,2.0,Solare Strahlungsenergie,,True,,8457162,0.8
8572751,5520392,ABR975521093841,,35,In Betrieb,2024-12-31,2024-12-31,,2024-12-31,SEE948442742945,518,1,Münster,48165,,0.8,Solare Strahlungsenergie,,True,,8454496,0.001
9280779,5905946,ABR983434514513,,35,In Betrieb,2024-12-31,2024-12-31,,2024-11-20,SEE988585705995,517,1,Münster,48167,44,17.6,Solare Strahlungsenergie,,True,,8453997,12.0
9281491,5906305,ABR920022541858,,35,In Betrieb,2024-12-31,2024-12-31,,2024-12-12,SEE993288828704,518,1,Münster,48165,12,5.67,Solare Strahlungsenergie,,True,,8454413,5.0
9281640,4648422,ABR987678638974,,35,In Betrieb,2024-12-31,2024-12-31,,2024-03-14,SEE992274294806,518,1,Münster,48159,4,1.5,Solare Strahlungsenergie,,True,,8454509,0.8
9281648,4841119,ABR938450433041,,31,In Planung,2024-12-31,2024-12-31,,,SEE941502584820,518,1,Münster,48161,1,0.375,Solare Strahlungsenergie,,True,,,0.2
9281793,5906491,ABR907048312471,,35,In Betrieb,2024-12-31,2024-12-31,,2024-12-09,SEE940543414974,518,1,Münster,48159,22,9.79,Solare Strahlungsenergie,,True,,8454616,9.79
9282502,5906878,ABR933575101714,,35,In Betrieb,2024-12-31,2024-12-31,,2024-05-28,SEE961931816033,518,1,Münster,48159,24,10.08,Solare Strahlungsenergie,,True,,8455136,10.0
9282515,5906883,ABR930381917652,,35,In Betrieb,2024-12-31,2024-12-31,,2024-05-28,SEE950365388377,518,1,Münster,48159,24,10.08,Solare Strahlungsenergie,,True,,8455146,10.0
9277884,5904440,ABR986748615112,,35,In Betrieb,2024-12-30,2024-12-30,,2024-11-24,SEE938863663486,518,1,Münster,48165,2,1.0,Solare Strahlungsenergie,,True,,8451884,0.8
9278058,5515022,ABR912037216999,,35,In Betrieb,2024-12-31,2024-12-30,,2024-12-30,SEE977772692743,518,1,Münster,48167,2,0.87,Solare Strahlungsenergie,,True,,8452014,0.8
9278608,5904820,ABR976981920920,,35,In Betrieb,2024-12-30,2024-12-30,,2024-12-30,SEE902551937357,518,1,Münster,48147,2,0.8,Solare Strahlungsenergie,,True,,8452382,0.8
9278933,5904985,ABR999325995804,,35,In Betrieb,2024-12-30,2024-12-30,,2024-12-09,SEE935144695365,518,1,Münster,48163,8,3.48,Solare Strahlungsenergie,,True,,8452609,3.48
9279538,2163585,ABR904009097200,,35,In Betrieb,2024-12-30,2024-12-30,,2024-12-18,SEE909989170929,518,1,Münster,48159,11,4.785,Solare Strahlungsenergie,,True,,8453020,4.785
9280444,5905777,ABR970760765542,,35,In Betrieb,2024-12-31,2024-12-30,,2024-12-30,SEE901916052957,518,1,Münster,48167,4,1.74,Solare Strahlungsenergie,,True,,8453650,0.8
9275603,4859953,ABR971055133053,,35,In Betrieb,2024-12-29,2024-12-29,,2024-12-05,SEE974330865038,518,1,Münster,48161,11,4.785,Solare Strahlungsenergie,,True,,8450226,4.785
9277367,4159144,ABR933088495416,,35,In Betrieb,2025-01-13,2024-12-29,,2025-01-07,SEE906821620468,518,1,Münster,48167,29,13.195,Solare Strahlungsenergie,,True,,8451484,13.195
9274326,5902443,ABR929676605077,,35,In Betrieb,2024-12-28,2024-12-28,,2024-12-28,SEE991559079077,518,1,Münster,48145,2,0.8,Solare Strahlungsenergie,,True,,8449309,0.8
9274965,5902825,ABR974689382750,,35,In Betrieb,2024-12-28,2024-12-28,,2024-12-19,SEE972884282332,518,1,Münster,48157,14,6.16,Solare Strahlungsenergie,,True,,8449756,5.5
9270996,5900650,ABR920801599636,,35,In Betrieb,2024-12-27,2024-12-27,,2024-11-12,SEE990627380176,518,1,Münster,48149,27,12.285,Solare Strahlungsenergie,,True,,8446926,10.0
9271281,5900798,ABR924655735417,,35,In Betrieb,2024-12-28,2024-12-27,,2024-12-23,SEE923099669609,518,1,Münster,48167,4,1.76,Solare Strahlungsenergie,,True,,8447140,0.8
9271757,3661334,ABR995637871935,,35,In Betrieb,2024-12-27,2024-12-27,,2024-12-18,SEE910311862474,518,1,Münster,48157,7,2.87,Solare Strahlungsenergie,,True,,8447479,2.87
9272799,5901620,ABR914306404212,,35,In Betrieb,2024-12-27,2024-12-27,,2024-03-20,SEE922460834738,518,1,Münster,48149,21,8.4,Solare Strahlungsenergie,,True,,8448237,8.0
9268601,5899309,ABR945043442014,,35,In Betrieb,2024-12-25,2024-12-25,,2024-12-12,SEE900256645317,518,1,Münster,48167,25,11.0,Solare Strahlungsenergie,,True,,8445213,9.15
9268940,5899489,ABR944512161821,,35,In Betrieb,2024-12-25,2024-12-25,,2024-10-07,SEE918658058710,518,1,Münster,48157,22,9.79,Solare Strahlungsenergie,,True,,8445464,8.0
9164349,5847304,ABR913040203785,,35,In Betrieb,2024-12-23,2024-12-23,,2024-12-02,SEE977254234058,518,1,Münster,48155,4,1.4,Solare Strahlungsenergie,,True,,8443445,0.8
9264690,4162247,ABR995477597347,,35,In Betrieb,2024-12-23,2024-12-23,,2024-12-21,SEE904481420077,518,1,Münster,48149,8,3.56,Solare Strahlungsenergie,,True,,8442490,3.56
9265351,5897665,ABR938398526058,,35,In Betrieb,2024-12-23,2024-12-23,,2024-03-12,SEE936863798801,518,1,Münster,48155,16,6.96,Solare Strahlungsenergie,,True,,8442912,6.0
9266755,5898359,ABR910386456622,,35,In Betrieb,2024-12-23,2024-12-23,,2024-03-05,SEE979363057146,518,1,Münster,48155,14,5.88,Solare Strahlungsenergie,,True,,8443882,5.88
9266852,1620399,ABR929619954958,,31,In Planung,2024-12-23,2024-12-23,,,SEE961539724471,518,1,Münster,48157,26,11.44,Solare Strahlungsenergie,,True,,,10.0
9262610,4816612,ABR977778598803,,35,In Betrieb,2024-12-22,2024-12-22,,2024-12-13,SEE924603904223,518,1,Münster,48163,52,23.14,Solare Strahlungsenergie,,True,,8441109,20.0
9262808,3366568,ABR954602378893,,35,In Betrieb,2024-12-22,2024-12-22,,2024-12-03,SEE974621063945,518,1,Münster,48167,12,5.34,Solare Strahlungsenergie,,True,,8441242,4.0
9262990,5896444,ABR946326759546,,35,In Betrieb,2024-12-22,2024-12-22,,2023-07-25,SEE909483216284,518,1,Münster,48165,24,9.12,Solare Strahlungsenergie,,True,,8441352,9.12
9263371,5896668,ABR923870855733,,35,In Betrieb,2024-12-22,2024-12-22,,2024-11-29,SEE963376353333,518,1,Münster,48147,21,8.82,Solare Strahlungsenergie,,True,,8441641,7.686
9263748,5896858,ABR913578095166,,35,In Betrieb,2024-12-22,2024-12-22,,2024-08-14,SEE982471837128,518,1,Münster,48155,13,5.4,Solare Strahlungsenergie,,True,,8441894,5.4
9263883,4408810,ABR970569224783,,35,In Betrieb,2024-12-22,2024-12-22,,2024-11-22,SEE930220125491,517,1,Münster,48157,36,15.12,Solare Strahlungsenergie,,True,,8441969,15.0
9263974,4400872,ABR911839469121,,35,In Betrieb,2024-12-22,2024-12-22,,2024-12-20,SEE974128902211,518,1,Münster,48161,27,12.15,Solare Strahlungsenergie,,True,,8442030,10.0
9260477,5369391,ABR975504985095,,35,In Betrieb,2024-12-21,2024-12-21,,2024-12-17,SEE919806476783,518,1,Münster,48167,19,8.65,Solare Strahlungsenergie,,True,,8439585,7.0
9260605,1681945,ABR960118784523,,35,In Betrieb,2024-12-21,2024-12-21,,2024-12-17,SEE906546846457,518,1,Münster,48163,62,24.8,Solare Strahlungsenergie,,True,,8439676,23.0
9261182,5895525,ABR903775817166,,35,In Betrieb,2024-12-21,2024-12-21,,2024-12-01,SEE944587064492,518,1,Münster,48153,2,1.196,Solare Strahlungsenergie,,True,,8440074,0.8
9261246,5895562,ABR905972129127,,35,In Betrieb,2024-12-21,2024-12-21,,2024-12-20,SEE907162159716,518,1,Münster,48157,30,12.75,Solare Strahlungsenergie,,True,,8440113,10.0
9262288,5896110,ABR971280120408,,35,In Betrieb,2024-12-21,2024-12-21,,2023-10-31,SEE982026495339,518,1,Münster,48167,37,14.62,Solare Strahlungsenergie,,True,,8440876,10.0
9262316,5896126,ABR901975562770,,35,In Betrieb,2024-12-21,2024-12-21,,2024-11-25,SEE974863405114,518,1,Münster,48151,2,0.8,Solare Strahlungsenergie,,True,,8440895,0.799
9255742,5892933,ABR960977955300,,35,In Betrieb,2024-12-20,2024-12-20,,2024-09-16,SEE970765580232,518,1,Münster,48163,25,9.6,Solare Strahlungsenergie,,True,,8436383,9.6
9255835,5892977,ABR929965392138,,35,In Betrieb,2024-12-20,2024-12-20,,2024-12-16,SEE980968352642,518,1,Münster,48161,24,10.08,Solare Strahlungsenergie,,True,,8436449,10.0
9256582,5893314,ABR969729315614,,35,In Betrieb,2024-12-20,2024-12-20,,2024-11-22,SEE977927848926,518,1,Münster,48163,18,7.56,Solare Strahlungsenergie,,True,,8436944,7.32
9257339,5893506,ABR967721111081,,35,In Betrieb,2024-12-20,2024-12-20,,2024-04-15,SEE990783414852,518,1,Münster,48157,34,13.94,Solare Strahlungsenergie,,True,,8437559,10.0
9257673,5893799,ABR923299117771,,35,In Betrieb,2024-12-20,2024-12-20,,2024-03-01,SEE918491633549,518,1,Münster,48161,15,6.3,Solare Strahlungsenergie,,True,,8437686,6.0
9258228,5893736,ABR973547243462,,31,In Planung,2024-12-20,2024-12-20,,,SEE916979278077,517,1,Münster,48147,238,99.96,Solare Strahlungsenergie,,False,,,99.96
9258306,5894064,ABR912946690934,,35,In Betrieb,2024-12-20,2024-12-20,,2024-12-19,SEE949979691706,518,1,Münster,48163,26,11.44,Solare Strahlungsenergie,,True,,8438100,10.0
9258317,5894106,ABR945934383778,,35,In Betrieb,2024-12-20,2024-12-20,,2024-11-23,SEE921499082028,518,1,Münster,48157,20,8.5,Solare Strahlungsenergie,,True,,8438106,8.0
9258460,5894177,ABR908547424993,,35,In Betrieb,2024-12-20,2024-12-20,,2024-12-19,SEE911637440117,518,1,Münster,48159,21,9.24,Solare Strahlungsenergie,,True,,8438208,9.24
9258601,5894239,ABR945082253008,,35,In Betrieb,2024-12-20,2024-12-20,,2024-12-20,SEE935093002801,518,1,Münster,48145,1,0.5,Solare Strahlungsenergie,,True,,8438305,0.5
9249165,5889861,ABR944068986374,,35,In Betrieb,2024-12-19,2024-12-19,,2024-09-21,SEE922512577958,518,1,Münster,48147,10,4.3,Solare Strahlungsenergie,,True,,8431909,4.3
9249195,4615725,ABR918126857319,,35,In Betrieb,2024-12-19,2024-12-19,,2024-03-04,SEE961184851553,518,1,Münster,48153,14,3.36,Solare Strahlungsenergie,,True,,8431925,3.3
9249919,5890192,ABR964146831013,,35,In Betrieb,2024-12-19,2024-12-19,,2024-05-27,SEE936688467890,518,1,Münster,48163,27,11.07,Solare Strahlungsenergie,,True,,8432409,8.0
9250753,5890582,ABR918378310143,,35,In Betrieb,2024-12-19,2024-12-19,,2024-05-16,SEE947136100542,518,1,Münster,48165,4,1.66,Solare Strahlungsenergie,,True,,8432931,0.8
9251681,5890954,ABR992083891159,,35,In Betrieb,2024-12-19,2024-12-19,,2024-03-14,SEE983899099617,518,1,Münster,48167,30,12.45,Solare Strahlungsenergie,,True,,8433566,10.0
9253186,5891679,ABR925500682313,,35,In Betrieb,2024-12-19,2024-12-19,,2024-12-19,SEE949552301664,518,1,Münster,48161,16,7.36,Solare Strahlungsenergie,,True,,8434569,6.6
5363570,3579655,ABR919742685980,,35,In Betrieb,2024-12-18,2024-12-18,,2024-02-14,SEE981730822455,517,1,Münster,48155,1850,749.25,Solare Strahlungsenergie,,False,,8429245,660.0
9247015,5888869,ABR961545075420,,35,In Betrieb,2024-12-18,2024-12-18,,2024-11-28,SEE909106690026,518,1,Münster,48163,25,10.87,Solare Strahlungsenergie,,True,,8430436,8.0
9247535,5889108,ABR971071518131,,35,In Betrieb,2024-12-18,2024-12-18,,2024-11-26,SEE966568074603,518,1,Münster,48161,16,7.12,Solare Strahlungsenergie,,True,,8430797,7.0
9247713,5889183,ABR985600377106,,35,In Betrieb,2024-12-18,2024-12-18,,2023-10-10,SEE931351269740,518,1,Münster,48167,20,8.0,Solare Strahlungsenergie,,True,,8430924,8.0
9248083,5889366,ABR911361189917,,35,In Betrieb,2024-12-18,2024-12-18,,2024-11-15,SEE931638959227,518,1,Münster,48167,31,13.175,Solare Strahlungsenergie,,True,,8431171,8.0
9249106,5889834,ABR922372191110,,35,In Betrieb,2024-12-18,2024-12-18,,2024-12-17,SEE909125697310,518,1,Münster,48161,54,23.76,Solare Strahlungsenergie,,True,,8431879,23.76
7914027,1006928,ABR972884522681,Stadtwerke Münster GmbH,35,In Betrieb,2024-12-17,2024-12-17,PV-62 Leuschnerstraße 9-11,2024-11-29,SEE982157538653,517,1,Münster,48151,68,27.88,Solare Strahlungsenergie,,True,,8426640,27.88
9237783,5884450,ABR932827978159,,35,In Betrieb,2024-12-17,2024-12-17,,2024-05-03,SEE934630715655,518,1,Münster,48161,20,8.0,Solare Strahlungsenergie,,True,,8424312,8.0
9237809,5884464,ABR978388564622,,35,In Betrieb,2024-12-17,2024-12-17,,2024-12-17,SEE972020295967,518,1,Münster,48147,20,8.9,Solare Strahlungsenergie,,True,,8424331,8.9
9237861,3549162,ABR983708006751,,35,In Betrieb,2025-01-03,2024-12-17,,2025-01-03,SEE931609526960,518,1,Münster,48165,24,10.8,Solare Strahlungsenergie,,True,,8424368,6.225
9238567,5884808,ABR958068166803,,35,In Betrieb,2024-12-17,2024-12-17,,2024-12-12,SEE928555199669,518,1,Münster,48165,43,18.92,Solare Strahlungsenergie,,True,,8424830,14.0
9239276,5885140,ABR961369938482,,35,In Betrieb,2024-12-17,2024-12-17,,2023-08-30,SEE930818501584,518,1,Münster,48147,8,3.2,Solare Strahlungsenergie,,True,,8425299,3.2
9240262,5885594,ABR964981020849,,35,In Betrieb,2024-12-17,2024-12-17,,2024-12-17,SEE936720780758,518,1,Münster,48165,21,9.24,Solare Strahlungsenergie,,True,,8425910,8.0
9240627,5885777,ABR937402224584,,35,In Betrieb,2024-12-17,2024-12-17,,2022-04-05,SEE975510186134,518,1,Münster,48161,26,8.84,Solare Strahlungsenergie,,True,,8426141,8.3
9240673,5882202,ABR903248873781,,35,In Betrieb,2024-12-17,2024-12-17,,2024-12-02,SEE988546288680,518,1,Münster,48165,20,8.5,Solare Strahlungsenergie,,True,,8426174,8.0
9240984,5885953,ABR920373831899,,35,In Betrieb,2024-12-17,2024-12-17,,2024-12-16,SEE927660475071,518,1,Münster,48165,18,8.19,Solare Strahlungsenergie,,True,,8426359,8.0
9240990,5885958,ABR946384820363,,35,In Betrieb,2024-12-17,2024-12-17,,2024-12-17,SEE919257345560,518,1,Münster,48157,16,6.96,Solare Strahlungsenergie,,True,,8426365,6.96
